blue,green,red,ndwi,brightness,label,source_file
0.24775244,0.0955585,0.12910716,-0.14932638,0.15747271,0,GSL_1997_03.tif
0.27160606,0.11857238,0.1411823,-0.08704305,0.17712025,0,GSL_1997_03.tif
0.23032095,0.08621832,0.12167041,-0.17053315,0.14606988,0,GSL_1997_03.tif
0.28856048,0.15538616,0.1575125,-0.006795584,0.20048638,0,GSL_1997_03.tif
0.286065,0.13195156,0.15226078,-0.07145767,0.19009244,0,GSL_1997_03.tif
0.2779181,0.12324247,0.14325233,-0.07508508,0.18147098,0,GSL_1997_03.tif
0.26430318,0.112513885,0.13669726,-0.09703932,0.17117144,0,GSL_1997_03.tif
0.25116533,0.105277345,0.12906884,-0.101522416,0.16183718,0,GSL_1997_03.tif
0.3329649,0.19228409,0.17422605,0.049270112,0.23315835,0,GSL_1997_03.tif
0.3121939,0.16009833,0.17135102,-0.03394984,0.21454775,0,GSL_1997_03.tif
0.27531254,0.12000286,0.14911741,-0.10818376,0.1814776,0,GSL_1997_03.tif
0.29454222,0.13880944,0.15881586,-0.06721992,0.19738917,0,GSL_1997_03.tif
0.28166127,0.12315833,0.15034409,-0.09939825,0.18505456,0,GSL_1997_03.tif
0.29806522,0.15311423,0.15958254,-0.020685503,0.20358734,0,GSL_1997_03.tif
0.29391837,0.14924352,0.16360758,-0.04591327,0.20225649,0,GSL_1997_03.tif
0.28907424,0.1515996,0.16832264,-0.052272025,0.20299883,0,GSL_1997_03.tif
0.29718447,0.16708243,0.16717263,-0.0002698432,0.21047984,0,GSL_1997_03.tif
0.28235853,0.13308753,0.14689405,-0.04931207,0.18744671,0,GSL_1997_03.tif
0.2586884,0.12256931,0.1518391,-0.10666471,0.17769893,0,GSL_1997_03.tif
0.28122088,0.13540153,0.15402414,-0.06434309,0.19021551,0,GSL_1997_03.tif
0.29094583,0.14204906,0.16521761,-0.07540184,0.19940417,0,GSL_1997_03.tif
0.30470753,0.16359039,0.17391938,-0.030603448,0.21407242,0,GSL_1997_03.tif
0.27534923,0.14188077,0.14302233,-0.0040068324,0.18675077,0,GSL_1997_03.tif
0.7264185,0.6536416,0.6215421,0.025172422,0.66720074,0,GSL_1994_04.tif
0.7795372,0.7298816,0.7177164,0.008403701,0.7423784,0,GSL_1994_04.tif
0.8683143,0.8267579,0.8254191,0.00081031217,0.84016377,0,GSL_1994_04.tif
0.8579857,0.808319,0.79405344,0.008902755,0.8201194,0,GSL_1994_04.tif
0.8224093,0.7587343,0.73558027,0.015494733,0.7722413,0,GSL_1994_04.tif
0.7358454,0.6731315,0.64293724,0.022942768,0.6839714,0,GSL_1994_04.tif
0.8247045,0.7830012,0.77432007,0.005574388,0.79400855,0,GSL_1994_04.tif
0.8588054,0.81529325,0.7998696,0.0095492825,0.82465607,0,GSL_1994_04.tif
0.8350332,0.7818547,0.76777685,0.009084633,0.79488826,0,GSL_1994_04.tif
0.8350332,0.7818547,0.76777685,0.009084633,0.79488826,0,GSL_1994_04.tif
0.77797973,0.7334165,0.71356195,0.013721374,0.7416527,0,GSL_1994_04.tif
0.7938006,0.74488115,0.73391855,0.007413173,0.7575334,0,GSL_1994_04.tif
0.8224093,0.78424317,0.76434946,0.012846306,0.7903339,0,GSL_1994_04.tif
0.80339146,0.7645622,0.7410849,0.015592831,0.76967955,0,GSL_1994_04.tif
0.80339146,0.7645622,0.7410849,0.015592831,0.76967955,0,GSL_1994_04.tif
0.77797973,0.7321745,0.7184434,0.009465699,0.74286586,0,GSL_1994_04.tif
0.7724055,0.7194678,0.7028644,0.011673362,0.7315793,0,GSL_1994_04.tif
0.792325,0.7484161,0.73744977,0.007380447,0.759397,0,GSL_1994_04.tif
0.792325,0.7484161,0.73744977,0.007380447,0.759397,0,GSL_1994_04.tif
0.77961916,0.7334165,0.7148083,0.012848972,0.7426147,0,GSL_1994_04.tif
0.77486473,0.7218563,0.7070188,0.010384038,0.73458,0,GSL_1994_04.tif
0.75330573,0.69510543,0.6687983,0.019288082,0.70573646,0,GSL_1994_04.tif
0.7653558,0.71602845,0.69445175,0.015297405,0.7252787,0,GSL_1994_04.tif
0.7653558,0.71602845,0.69445175,0.015297405,0.7252787,0,GSL_1994_04.tif
0.7613391,0.70914966,0.69029737,0.013471236,0.72026205,0,GSL_1994_04.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2002_08.tif
0.42736843,0.33116195,0.28981534,0.06658302,0.34944856,0,GSL_1997_12.tif
0.34350058,0.24632679,0.22685213,0.041156977,0.27222648,0,GSL_1997_12.tif
0.3404009,0.2439258,0.22643125,0.0371941,0.27025267,0,GSL_1997_12.tif
0.37861872,0.27105704,0.24768554,0.045054056,0.29912043,0,GSL_1997_12.tif
0.38390228,0.27834004,0.24377139,0.06620921,0.30200458,0,GSL_1997_12.tif
0.43522334,0.3382449,0.29675978,0.06533029,0.35674265,0,GSL_1997_12.tif
0.4116234,0.30883268,0.26780346,0.07115257,0.32941985,0,GSL_1997_12.tif
0.4304329,0.32039747,0.27285397,0.08014041,0.34122813,0,GSL_1997_12.tif
0.41454697,0.2910253,0.26603577,0.044859532,0.32386935,0,GSL_1997_12.tif
0.40757266,0.28598323,0.25282025,0.061549194,0.3154587,0,GSL_1997_12.tif
0.5355407,0.41151524,0.3391,0.09647437,0.42871866,0,GSL_1997_12.tif
0.4893623,0.36525607,0.30614534,0.088040695,0.38692126,0,GSL_1997_12.tif
0.45184895,0.32643998,0.2820291,0.07298779,0.35343933,0,GSL_1997_12.tif
0.41909084,0.30102944,0.25176805,0.089112744,0.32396278,0,GSL_1997_12.tif
0.38200018,0.26549473,0.24877982,0.03250187,0.29875824,0,GSL_1997_12.tif
0.47703397,0.3641356,0.33480707,0.041961215,0.3919922,0,GSL_1997_12.tif
0.43004543,0.3298814,0.29099378,0.062633455,0.35030687,0,GSL_1997_12.tif
0.40232432,0.3083525,0.25963846,0.08576537,0.32343844,0,GSL_1997_12.tif
0.37129214,0.26245347,0.24023601,0.044197083,0.2913272,0,GSL_1997_12.tif
0.38326824,0.29394653,0.24739093,0.08600092,0.3082019,0,GSL_1997_12.tif
0.36206353,0.299909,0.32344338,-0.037754484,0.328472,0,GSL_1997_12.tif
0.2983789,0.24472612,0.31734067,-0.1291918,0.28681526,0,GSL_1997_12.tif
0.2540674,0.21611427,0.30037934,-0.163148,0.25685367,0,GSL_1997_12.tif
0.2592805,0.19554575,0.2926352,-0.19887964,0.24915381,0,GSL_1997_12.tif
0.38425452,0.29446673,0.27285397,0.038096134,0.31719175,0,GSL_1997_12.tif
0.43663922,0.37385187,0.28977644,0.12669033,0.36675584,0,GSL_2015_12.tif
0.35676378,0.2963843,0.24936044,0.08616441,0.30083618,0,GSL_2015_12.tif
0.43663922,0.33665004,0.22535159,0.19803903,0.3328803,0,GSL_2015_12.tif
0.6449522,0.5402225,0.44711578,0.09430066,0.5440968,0,GSL_2015_12.tif
0.72343034,0.6277264,0.56183213,0.055393822,0.63766295,0,GSL_2015_12.tif
0.3885811,0.3241047,0.2936999,0.049214195,0.33546188,0,GSL_2015_12.tif
0.3698893,0.30441815,0.27796152,0.0454284,0.317423,0,GSL_2015_12.tif
0.34185156,0.27841067,0.22218609,0.112314895,0.2808161,0,GSL_2015_12.tif
0.37534106,0.29399586,0.21237746,0.16118196,0.29390478,0,GSL_2015_12.tif
0.5287239,0.43339404,0.3225016,0.14670318,0.42820653,0,GSL_2015_12.tif
0.42738494,0.370426,0.34095967,0.041420978,0.37959018,0,GSL_2015_12.tif
0.44777185,0.3877965,0.35232875,0.047921207,0.3959657,0,GSL_2015_12.tif
0.4359062,0.37829098,0.34680027,0.04342994,0.38699913,0,GSL_2015_12.tif
0.36141384,0.29655316,0.24762164,0.0899186,0.30186287,0,GSL_2015_12.tif
0.36320055,0.2822708,0.22000143,0.12397506,0.28849092,0,GSL_2015_12.tif
0.44156414,0.38304374,0.3449054,0.052391402,0.38983774,0,GSL_2015_12.tif
0.44593933,0.38393638,0.3478257,0.04934749,0.39256713,0,GSL_2015_12.tif
0.44919208,0.39078808,0.34862822,0.057017673,0.3962028,0,GSL_2015_12.tif
0.37282133,0.29230705,0.24987316,0.07826514,0.3050005,0,GSL_2015_12.tif
0.33857593,0.2626566,0.22945338,0.06747098,0.2768953,0,GSL_2015_12.tif
0.43473798,0.37083614,0.33338025,0.053187963,0.37965146,0,GSL_2015_12.tif
0.42642286,0.36482885,0.3323771,0.04654536,0.37454295,0,GSL_2015_12.tif
0.42500266,0.3625128,0.32548878,0.05381378,0.3710014,0,GSL_2015_12.tif
0.43512738,0.37187356,0.33280066,0.055448096,0.37993386,0,GSL_2015_12.tif
0.4209711,0.35710862,0.32709384,0.043868214,0.3683912,0,GSL_2015_12.tif
0.5840796,0.520617,0.45673916,0.06535773,0.5204786,0,GSL_1985_07.tif
0.48206624,0.40811688,0.36556205,0.05500314,0.41858172,0,GSL_1985_07.tif
0.44808704,0.38151968,0.33653784,0.06264369,0.38871488,0,GSL_1985_07.tif
0.41592816,0.35225415,0.31718835,0.052380517,0.3617902,0,GSL_1985_07.tif
0.41281846,0.33219865,0.29549348,0.05847629,0.34683684,0,GSL_1985_07.tif
0.4450532,0.3724818,0.33077207,0.05930954,0.38276902,0,GSL_1985_07.tif
0.481687,0.4163801,0.37748447,0.04899524,0.42518386,0,GSL_1985_07.tif
0.47819808,0.40889156,0.36937332,0.050777294,0.41882098,0,GSL_1985_07.tif
0.43466222,0.3638743,0.32989258,0.048981387,0.376143,0,GSL_1985_07.tif
0.40682662,0.33288726,0.3102499,0.035198294,0.3499879,0,GSL_1985_07.tif
0.45688522,0.3879753,0.33927414,0.06696615,0.39471158,0,GSL_1985_07.tif
0.4512726,0.37540835,0.33301976,0.059834618,0.3865669,0,GSL_1985_07.tif
0.58028734,0.5099437,0.45761868,0.054079182,0.5159499,0,GSL_1985_07.tif
0.5070956,0.44340768,0.4017202,0.04932678,0.45074114,0,GSL_1985_07.tif
0.46606264,0.4038992,0.36360756,0.05249672,0.4111898,0,GSL_1985_07.tif
0.47865313,0.41018268,0.3565714,0.06991969,0.41513574,0,GSL_1985_07.tif
0.4533963,0.38057286,0.3383946,0.058664944,0.39078793,0,GSL_1985_07.tif
0.52408516,0.4533924,0.4072905,0.053564265,0.46158934,0,GSL_1985_07.tif
0.4893475,0.41577756,0.38295704,0.041090596,0.42936072,0,GSL_1985_07.tif
0.46454573,0.39029935,0.35344422,0.04955348,0.4027631,0,GSL_1985_07.tif
0.51407343,0.4446988,0.39175227,0.06329895,0.4501748,0,GSL_1985_07.tif
0.53083545,0.46595934,0.41970152,0.052229665,0.47216544,0,GSL_1985_07.tif
0.5175623,0.45141265,0.39673623,0.06446551,0.45523706,0,GSL_1985_07.tif
0.45574754,0.38065892,0.34367174,0.05106388,0.39335942,0,GSL_1985_07.tif
0.4637114,0.3879753,0.34572396,0.05758666,0.3991369,0,GSL_1985_07.tif
0.15235022,0.13503952,0.18630604,-0.15953654,0.15789859,0,GSL_2015_03.tif
0.122868374,0.111769885,0.18503214,-0.24683796,0.13989013,0,GSL_2015_03.tif
0.1343816,0.13093947,0.18840425,-0.17994592,0.15124178,0,GSL_2015_03.tif
0.15680909,0.14730373,0.20522732,-0.16430728,0.16978006,0,GSL_2015_03.tif
0.14868994,0.12374637,0.18106055,-0.18803376,0.15116562,0,GSL_2015_03.tif
0.1503537,0.13816851,0.18922853,-0.155957,0.15925024,0,GSL_2015_03.tif
0.13491401,0.12809819,0.18743008,-0.18803926,0.15014742,0,GSL_2015_03.tif
0.12187012,0.11245322,0.17933702,-0.22921798,0.13788679,0,GSL_2015_03.tif
0.12852517,0.11579801,0.18874146,-0.23951972,0.14435488,0,GSL_2015_03.tif
0.11781055,0.085551076,0.16026588,-0.30394363,0.12120917,0,GSL_2015_03.tif
0.13068806,0.09580123,0.17765097,-0.29931903,0.13471341,0,GSL_2015_03.tif
0.13325024,0.09702405,0.1745786,-0.28554308,0.13495097,0,GSL_2015_03.tif
0.12576333,0.10878475,0.17986158,-0.24624105,0.13813655,0,GSL_2015_03.tif
0.184727,0.15593544,0.2150439,-0.15933044,0.18523544,0,GSL_2015_03.tif
0.14013821,0.091413446,0.18713033,-0.34363195,0.13956065,0,GSL_2015_03.tif
0.14286678,0.101303935,0.17263028,-0.2603767,0.13893366,0,GSL_2015_03.tif
0.11767744,0.09594509,0.16348812,-0.26034743,0.12570356,0,GSL_2015_03.tif
0.20628934,0.16819966,0.22639666,-0.14748454,0.20029522,0,GSL_2015_03.tif
0.18675677,0.1338167,0.2299561,-0.26428345,0.18350987,0,GSL_2015_03.tif
0.14629413,0.08641425,0.19053991,-0.37596574,0.14108276,0,GSL_2015_03.tif
0.22894976,0.16812773,0.23992255,-0.17594558,0.21233337,0,GSL_2015_03.tif
0.17564286,0.11831559,0.21628034,-0.29278436,0.17007959,0,GSL_2015_03.tif
0.17251499,0.12619202,0.21182166,-0.25333112,0.17017622,0,GSL_2015_03.tif
0.16279863,0.096916154,0.18701793,-0.3173323,0.1489109,0,GSL_2015_03.tif
0.18629093,0.11346026,0.21275836,-0.30439034,0.17083651,0,GSL_2015_03.tif
0.36791632,0.2923716,0.29434052,-0.0033558481,0.3182095,0,GSL_1997_08.tif
0.41244388,0.33740386,0.3321207,0.007890927,0.36065614,0,GSL_1997_08.tif
0.43668234,0.35598424,0.36292765,-0.0096582,0.3851981,0,GSL_1997_08.tif
0.42700246,0.35589272,0.36282358,-0.009643372,0.38190624,0,GSL_1997_08.tif
0.42034268,0.34866193,0.32712495,0.031869434,0.3653765,0,GSL_1997_08.tif
0.36226323,0.2762625,0.2915304,-0.026889877,0.3100187,0,GSL_1997_08.tif
0.4125213,0.33291894,0.32931057,0.005448821,0.3582503,0,GSL_1997_08.tif
0.43792138,0.3596454,0.3611583,-0.0020989247,0.3862417,0,GSL_1997_08.tif
0.412289,0.3428956,0.37177423,-0.040408295,0.37565294,0,GSL_1997_08.tif
0.4233628,0.35451978,0.33191252,0.032934397,0.3699317,0,GSL_1997_08.tif
0.3779834,0.29310384,0.30443603,-0.0189647,0.32517442,0,GSL_1997_08.tif
0.4227433,0.34564146,0.34346512,0.003158207,0.37061664,0,GSL_1997_08.tif
0.4511635,0.37273407,0.37583327,-0.004140174,0.3999103,0,GSL_1997_08.tif
0.4187939,0.33996668,0.33305737,0.010266053,0.36393932,0,GSL_1997_08.tif
0.42684758,0.35159087,0.33451447,0.024888856,0.37098432,0,GSL_1997_08.tif
0.4417159,0.36330658,0.37135792,-0.010959186,0.3921268,0,GSL_1997_08.tif
0.44837567,0.36907288,0.37791482,-0.011836767,0.39845446,0,GSL_1997_08.tif
0.46107572,0.38207,0.39300606,-0.014109632,0.41205058,0,GSL_1997_08.tif
0.46920684,0.4001012,0.39914665,0.0011943318,0.4228182,0,GSL_1997_08.tif
0.43172625,0.35735717,0.36037773,-0.0042084483,0.3831537,0,GSL_1997_08.tif
0.44868544,0.37264252,0.37323132,-0.0007894146,0.39818642,0,GSL_1997_08.tif
0.44442627,0.3719103,0.37624958,-0.005799926,0.39752874,0,GSL_1997_08.tif
0.41422498,0.3428956,0.33836532,0.006649837,0.365162,0,GSL_1997_08.tif
0.4302549,0.34463465,0.35553813,-0.01557253,0.37680924,0,GSL_1997_08.tif
0.412289,0.3428956,0.3398224,0.004501391,0.36500236,0,GSL_1997_08.tif
0.15827554,0.40097958,0.5258954,-0.13477083,0.36171684,1,GSL_1993_04.tif
0.1561685,0.3974448,0.528439,-0.14147998,0.36068407,1,GSL_1993_04.tif
0.1561685,0.39765275,0.5337474,-0.14611816,0.36252287,1,GSL_1993_04.tif
0.15996118,0.41647014,0.5501148,-0.13826466,0.37551537,1,GSL_1993_04.tif
0.15692703,0.4000439,0.5281072,-0.13797665,0.3616927,1,GSL_1993_04.tif
0.15279722,0.40357867,0.52534246,-0.13108073,0.3605728,1,GSL_1993_04.tif
0.14908883,0.40898478,0.5287708,-0.12773679,0.36228147,1,GSL_1993_04.tif
0.15271294,0.40794513,0.5263378,-0.12672023,0.36233196,1,GSL_1993_04.tif
0.16796796,0.40680152,0.55520195,-0.15426168,0.37665713,1,GSL_1993_04.tif
0.15557852,0.39983597,0.5232412,-0.13368882,0.3595519,1,GSL_1993_04.tif
0.1552414,0.40898478,0.53120375,-0.12999396,0.3651433,1,GSL_1993_04.tif
0.15035306,0.4077372,0.52921313,-0.1296502,0.36243448,1,GSL_1993_04.tif
0.15456715,0.40700945,0.5309826,-0.13216852,0.3641864,1,GSL_1993_04.tif
0.15726417,0.3995241,0.51737994,-0.12853658,0.35805607,1,GSL_1993_04.tif
0.1635853,0.38112256,0.50665265,-0.14139836,0.3504535,1,GSL_1993_04.tif
0.1552414,0.40794513,0.5326415,-0.13257281,0.36527598,1,GSL_1993_04.tif
0.1533872,0.40586588,0.53253084,-0.13498005,0.36392796,1,GSL_1993_04.tif
0.15886553,0.40212318,0.5298767,-0.13707446,0.36362183,1,GSL_1993_04.tif
0.16012976,0.39474177,0.5079797,-0.12544045,0.35428372,1,GSL_1993_04.tif
0.1710021,0.38122654,0.5128457,-0.14721294,0.35502478,1,GSL_1993_04.tif
0.15279722,0.3983805,0.5330838,-0.14461441,0.3614205,1,GSL_1993_04.tif
0.15456715,0.3983805,0.5236836,-0.13589402,0.35887706,1,GSL_1993_04.tif
0.15768558,0.40212318,0.53020847,-0.13738152,0.3633391,1,GSL_1993_04.tif
0.1650181,0.3787314,0.49437705,-0.13245264,0.3460422,1,GSL_1993_04.tif
0.16071972,0.3833058,0.5038879,-0.13591391,0.34930447,1,GSL_1993_04.tif
0.19793417,0.14777744,0.10002171,0.1927187,0.14857776,0,GSL_1985_03.tif
0.19793417,0.14777744,0.10002171,0.1927187,0.14857776,0,GSL_1985_03.tif
0.20219058,0.1531637,0.10374743,0.19234698,0.1530339,0,GSL_1985_03.tif
0.23841096,0.18717533,0.12586464,0.19585517,0.18381697,0,GSL_1985_03.tif
0.21766098,0.15911464,0.11014889,0.18184997,0.16230817,0,GSL_1985_03.tif
0.17943516,0.12545052,0.08776072,0.1767713,0.13088213,0,GSL_1985_03.tif
0.17943516,0.12545052,0.08776072,0.1767713,0.13088213,0,GSL_1985_03.tif
0.18774334,0.13665742,0.09385734,0.18567093,0.13941936,0,GSL_1985_03.tif
0.18856187,0.13665742,0.09487345,0.18046744,0.14003092,0,GSL_1985_03.tif
0.19899826,0.1417396,0.09704114,0.18719384,0.14592634,0,GSL_1985_03.tif
0.1816043,0.13092366,0.090097755,0.18471386,0.13420857,0,GSL_1985_03.tif
0.1816043,0.13092366,0.090097755,0.18471386,0.13420857,0,GSL_1985_03.tif
0.18082668,0.12901239,0.09023324,0.17687458,0.13335744,0,GSL_1985_03.tif
0.17628378,0.12293114,0.08657526,0.17353028,0.12859672,0,GSL_1985_03.tif
0.19126306,0.13283491,0.09284124,0.17721632,0.13897973,0,GSL_1985_03.tif
0.14436072,0.09039638,0.06628704,0.15387198,0.10034805,0,GSL_1985_03.tif
0.16633852,0.11658925,0.08118991,0.17898329,0.12137256,0,GSL_1985_03.tif
0.17894404,0.1286649,0.09057194,0.17375174,0.13272695,0,GSL_1985_03.tif
0.18078575,0.12766583,0.090165496,0.1721523,0.13287236,0,GSL_1985_03.tif
0.20288633,0.15077463,0.10157974,0.19494288,0.15174691,0,GSL_1985_03.tif
0.1516048,0.09934452,0.07201109,0.15951198,0.10765347,0,GSL_1985_03.tif
0.16019946,0.11276674,0.07776902,0.18367966,0.11691174,0,GSL_1985_03.tif
0.17305055,0.12232301,0.085965596,0.1745522,0.12711306,0,GSL_1985_03.tif
0.16687056,0.11750144,0.08278181,0.17335178,0.12238461,0,GSL_1985_03.tif
0.17546524,0.123886764,0.086778484,0.17614724,0.12871017,0,GSL_1985_03.tif
0.18918999,0.12343113,0.18656963,-0.20367141,0.16639692,0,GSL_2015_08.tif
0.18407182,0.11942589,0.19093186,-0.23039776,0.16480987,0,GSL_2015_08.tif
0.2023768,0.12847221,0.19927365,-0.21602476,0.17670755,0,GSL_2015_08.tif
0.18708251,0.11611121,0.18832983,-0.23721631,0.16384119,0,GSL_2015_08.tif
0.19924569,0.12453602,0.19797264,-0.22770362,0.17391813,0,GSL_2015_08.tif
0.17251079,0.108791284,0.18450332,-0.25814238,0.15526848,0,GSL_2015_08.tif
0.22230755,0.1496033,0.21580417,-0.1811695,0.19590501,0,GSL_2015_08.tif
0.20038974,0.13372046,0.19904406,-0.19630522,0.17771809,0,GSL_2015_08.tif
0.3040778,0.21410148,0.2692223,-0.114045076,0.26246718,0,GSL_2015_08.tif
0.3237075,0.22445986,0.27565083,-0.10235908,0.27460608,0,GSL_2015_08.tif
0.4298041,0.31913543,0.3411607,-0.03335663,0.36336675,0,GSL_2015_08.tif
0.4368491,0.33080587,0.3471301,-0.024079261,0.37159503,0,GSL_2015_08.tif
0.3273203,0.24296683,0.2920283,-0.09170435,0.28743848,0,GSL_2015_08.tif
0.243563,0.16645293,0.23685,-0.1745509,0.21562196,0,GSL_2015_08.tif
0.24783817,0.17066534,0.23830408,-0.16538785,0.21893585,0,GSL_2015_08.tif
0.35634333,0.26292396,0.30855885,-0.07985335,0.30927536,0,GSL_2015_08.tif
0.3671818,0.26955333,0.31054863,-0.070669,0.31576124,0,GSL_2015_08.tif
0.397951,0.29669228,0.32776794,-0.049763948,0.34080374,0,GSL_2015_08.tif
0.3215398,0.23060583,0.28269163,-0.10147274,0.27827907,0,GSL_2015_08.tif
0.29799622,0.21921161,0.26853353,-0.10112211,0.26191378,0,GSL_2015_08.tif
0.29944134,0.21361808,0.2762631,-0.1278777,0.2631075,0,GSL_2015_08.tif
0.27180323,0.18316445,0.26049784,-0.17430648,0.23848851,0,GSL_2015_08.tif
0.29384148,0.19690657,0.27021718,-0.15694012,0.25365508,0,GSL_2015_08.tif
0.30823255,0.22356214,0.27572736,-0.1044787,0.269174,0,GSL_2015_08.tif
0.3259956,0.2397212,0.28659466,-0.0890594,0.28410384,0,GSL_2015_08.tif
0.071861275,0.10631179,0.06448126,0.24491796,0.08088478,0,GSL_1991_12.tif
0.4777678,0.5355749,0.58530873,-0.04437015,0.5328838,0,GSL_1991_12.tif
0.47577855,0.5306491,0.5764775,-0.04139396,0.5276351,0,GSL_1991_12.tif
0.47033253,0.5074979,0.53757846,-0.028783092,0.5051363,0,GSL_1991_12.tif
0.45373365,0.43281546,0.4521266,-0.02182189,0.44622526,0,GSL_1991_12.tif
0.0942975,0.117906325,0.06809782,0.26778024,0.09343388,0,GSL_1991_12.tif
0.09553671,0.12412039,0.0855078,0.18419471,0.10172164,0,GSL_1991_12.tif
0.5108025,0.5387956,0.5775289,-0.034697145,0.5423756,0,GSL_1991_12.tif
0.48099628,0.47430572,0.4961982,-0.022557832,0.4838334,0,GSL_1991_12.tif
0.60269976,0.58816713,0.6041064,-0.013368812,0.5983245,0,GSL_1991_12.tif
0.123255886,0.14503603,0.0950959,0.20796867,0.121129274,0,GSL_1991_12.tif
0.21613142,0.22597045,0.20149021,0.05726885,0.2145307,0,GSL_1991_12.tif
0.39294714,0.35639003,0.31545407,0.060930654,0.3549304,0,GSL_1991_12.tif
0.70020604,0.74552697,0.83337986,-0.055641565,0.7597043,0,GSL_1991_12.tif
0.47848523,0.4549436,0.47269055,-0.019131396,0.46870646,0,GSL_1991_12.tif
0.5430546,0.5817257,0.63081014,-0.04048077,0.5851968,0,GSL_1991_12.tif
0.5225424,0.52973974,0.57037985,-0.03694151,0.54088736,0,GSL_1991_12.tif
0.6052434,0.59324443,0.6108349,-0.014609044,0.60310763,0,GSL_1991_12.tif
0.47669163,0.458278,0.47403625,-0.016902272,0.46966863,0,GSL_1991_12.tif
0.3000716,0.27143922,0.26953208,0.003525393,0.28034762,0,GSL_1991_12.tif
0.3771635,0.33335254,0.30973485,0.03672541,0.34008363,0,GSL_1991_12.tif
0.45132044,0.41224086,0.36474028,0.061134715,0.40943384,0,GSL_1991_12.tif
0.62507075,0.6177976,0.6387161,-0.016648026,0.6271948,0,GSL_1991_12.tif
0.5071175,0.48158073,0.49661875,-0.015373141,0.49510565,0,GSL_1991_12.tif
0.109452784,0.07282492,0.08641645,-0.08535124,0.08956472,0,GSL_2009_02.tif
0.03138481,0.0,0.024833629,-0.9999597,0.018739479,0,GSL_2009_02.tif
0.11325714,0.061257817,0.067612045,-0.04930694,0.080709,0,GSL_2009_02.tif
0.16893913,0.11831641,0.1042354,0.06327041,0.13049698,0,GSL_2009_02.tif
0.17027538,0.13725539,0.13541454,0.0067511587,0.14764844,0,GSL_2009_02.tif
0.11404317,0.08929508,0.1118121,-0.11196471,0.10505012,0,GSL_2009_02.tif
0.10093228,0.060947057,0.071796186,-0.08172957,0.077891834,0,GSL_2009_02.tif
0.11923093,0.07175452,0.0726524,-0.0062176436,0.08787928,0,GSL_2009_02.tif
0.09925018,0.062449053,0.06854903,-0.046565037,0.07674942,0,GSL_2009_02.tif
0.09275762,0.04773985,0.04678826,0.010066615,0.062428575,0,GSL_2009_02.tif
0.11703006,0.0844956,0.09623869,-0.06497399,0.09925478,0,GSL_2009_02.tif
0.21322377,0.20280802,0.2337338,-0.07084249,0.21658854,0,GSL_2009_02.tif
0.07458473,0.04168007,0.0642518,-0.21307579,0.0601722,0,GSL_2009_02.tif
0.19700022,0.18404171,0.2169003,-0.08195327,0.19931407,0,GSL_2009_02.tif
0.051569924,0.023897814,0.053298723,-0.38085294,0.042922154,0,GSL_2009_02.tif
0.4235168,0.42439565,0.42584896,-0.0017092827,0.42458716,0,GSL_2009_02.tif
0.17288497,0.15472688,0.18203785,-0.08109782,0.16988324,0,GSL_2009_02.tif
0.21878882,0.17492613,0.15822539,0.050129425,0.1839801,0,GSL_2009_02.tif
0.13683788,0.08862177,0.08135994,0.042721022,0.1022732,0,GSL_2009_02.tif
0.17285353,0.12349571,0.106464796,0.07405987,0.13427134,0,GSL_2009_02.tif
0.15850073,0.106438555,0.09218378,0.07176785,0.119041026,0,GSL_2009_02.tif
0.44250926,0.3933625,0.4211811,-0.03415236,0.41901764,0,GSL_2018_11.tif
0.50581133,0.45375782,0.47280166,-0.020553255,0.47745693,0,GSL_2018_11.tif
